Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month)
0,0,CI,0,0,0,0,47150000000.0,49460000000.0,22.14,13.48,1.09,1.13,3.45,1.19,10.02,5.38,10.5,4.51,16.19,41620000000.0,163.15,5.9,15180000000.0,4940000000.0,2240000000.0,8.77,-30.4,3170000000.0,13.0,5440000000.0,39.46,0.83,56.3,4090000000.0,5540000000.0,0.36,203.39,197.14,1370000.0,242880000.0,242920000.0,2.62,90.76,3240000.0,2.13,1.27,3520000.0
0,0,SIRI,0,0,0,0,28570000000.0,34930000000.0,45.43,22.71,1.12,5.27,,6.44,17.59,11.94,31.09,12.91,,5430000000.0,1.17,7.7,2820000000.0,1990000000.0,647910000.0,0.14,,69020000.0,0.01,6750000000.0,,0.17,-0.34,1860000000.0,1160000000.0,1.2,5.98,5.63,22890000.0,4490000000.0,1180000000.0,71.29,20.53,216220000.0,12.35,14.49,223130000.0
0,0,WFM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ECYT,0,0,0,0,337080000.0,185610000.0,,-7.74,,4815.46,3.54,2651.51,-3.36,0.0,-80151.43,-28.71,-47.34,0.0,0.0,-4.0,-55170000.0,-55170000.0,-55060000.0,-1.25,,97470000.0,2.03,,,21.44,1.99,,,0.59,3.91,3.79,1170000.0,47880000.0,34180000.0,6.27,40.65,2960000.0,2.6,7.79,2540000.0
0,0,AMD,0,0,0,0,11400000000.0,11690000000.0,294.0,22.19,77.38,2.14,18.58,2.19,33.6,0.81,3.83,3.72,8.37,5330000000.0,5.6,33.8,1820000000.0,348000000.0,43000000.0,0.04,,1180000000.0,1.23,1400000000.0,228.31,1.76,0.63,68000000.0,111750000.0,3.25,12.23,12.05,53220000.0,969110000.0,826540000.0,0.65,72.67,173100000.0,2.61,21.82,154970000.0
0,0,NTAP,0,0,0,0,17090000000.0,12780000000.0,,16.97,1.26,2.97,7.86,2.22,12.35,-0.09,15.08,5.75,-0.21,5750000000.0,21.38,8.5,3390000000.0,1030000000.0,-5000000.0,-0.02,,5630000000.0,21.0,2170000000.0,99.82,1.91,8.12,1350000000.0,945370000.0,1.87,60.38,51.15,3130000.0,267920000.00000003,267570000.0,0.06,98.44,14120000.0,5.99,7.49,12900000.0
0,0,MAR,0,0,0,0,49190000000.0,57020000000.0,38.12,22.23,1.51,9.59,13.24,11.12,19.44,26.75,49.09,6.54,30.19,5130000000.0,13.67,5.5,3700000000.0,2930000000.0,1370000000.0,3.61,-17.6,383000000.0,1.07,8240000000.0,220.8,0.46,10.39,2440000000.0,2480000000.0,1.32,141.47,124.64,2430000.0,357440000.0,304970000.0,19.14,19.83,0.14,0.14,0.0,1.32
0,0,MCK,0,0,0,0,31190000000.0,36570000000.0,6.65,11.25,2.37,0.15,2.66,0.18,9.71,2.34,1.38,2.91,44.39,205440000000.0,979.46,7.0,11270000000.0,3770000000.0,4810000000.0,22.74,42.7,2620000000.0,12.69,8960000000.0,66.81,1.07,56.87,2760000000.0,2630000000.0,1.47,158.96,152.29,1710000.0,206340000.0,205830000.0,4.72,0.0,,0.0,0.0,1.36
0,0,SYK,0,0,0,0,60970000000.0,64060000000.0,60.72,20.86,2.3,4.9,6.11,5.15,18.82,8.2,22.19,8.1,10.44,12440000000.0,33.27,9.9,8170000000.0,3400000000.0,1020000000.0,2.68,,2840000000.0,7.57,7220000000.0,72.36,2.29,26.62,1560000000.0,982880000.0,0.5,160.28,152.6,1290000.0,374640000.0,330100000.0,14.68,76.75,,,0.0,
0,0,GTN,0,0,0,0,1220000000.0,2630000000.0,7.49,10.96,1.16,1.38,1.67,2.98,8.94,29.67,24.59,,48.43,882730000.0,12.08,-1.7,325610000.0,294070000.0,261950000.0,1.83,362.0,172850000.0,2.41,1840000000.0,312.11,,8.22,180020000.0,,2.06,15.81,15.44,1100000.0,83250000.0,61190000.0,4.68,94.94,4400000.0,4.7,6.94,3520000.0
0,0,AES,0,0,0,0,7220000000.0,25830000000.0,,8.41,1.13,0.69,2.93,2.45,7.56,-11.03,21.36,4.06,-2.79,10530000000.0,15.96,,2460000000.0,3420000000.0,-507000000.0,-1.76,,1370000000.0,2.08,19960000000.0,412.07,1.06,3.73,2410000000.0,-1160000000.0,1.37,10.88,10.92,9370000.0,660390000.0,658550000.0,0.35,97.94,8250000.0,1.28,1.62,8189999.999999999
0,0,HIG,0,0,0,0,19430000000.0,21250000000.0,,11.2,0.68,1.15,1.44,1.25,14.99,-18.49,6.02,0.28,-1.72,16940000000.000002,46.57,0.4,6800000000.0,1420000000.0,-262000000.0,-8.61,,2450000000.0,6.87,5170000000.0,38.33,1.04,37.82,2190000000.0,3410000000.0,0.72,55.37,55.31,2480000.0,356980000.0,355960000.0,0.26,94.03,4430000.0,2.28,1.2,4640000.0
0,0,MDT,0,0,0,0,108990000000.0,120500000000.0,39.34,15.61,2.47,3.67,2.17,4.05,13.42,9.44,21.14,4.06,5.6,29720000000.0,21.85,1.2,20420000000.0,8980000000.0,2810000000.0,2.04,,14440000000.0,10.65,28820000000.0,57.25,2.43,37.07,5420000000.0,5550000000.0,0.74,82.89,81.17,5380000.0,1360000000.0,1350000000.0,0.06,83.46,12390000.0,2.35,0.91,10900000.0
0,0,COH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,XOM,0,0,0,0,322930000000.0,355120000000.0,16.45,16.24,1.11,1.32,1.77,1.45,9.12,8.07,8.26,,10.94,244360000000.0,57.4,25.6,82510000000.0,38930000000.0,19710000000.0,4.63,398.8,4269999999.9999995,1.01,40610000000.0,21.46,,43.02,,,0.84,81.17,81.7,13910000.0,4240000000.0,4230000000.0000005,0.13,54.4,32860000.0,3.79,0.78,33100000.0
0,0,CAG,0,0,0,0,15340000000.0,18030000000.0,22.96,17.17,1.88,1.96,4.15,2.31,12.52,9.04,15.23,6.82,17.1,7820000000.0,18.7,4.1,2340000000.0,1440000000.0,707900000.0,1.67,83.0,84000000.0,0.21,3530000000.0,93.17,1.11,9.23,1050000000.0,687350000.0,0.39,36.72,35.57,3470000.0,400660000.0,399740000.0,0.17,82.83,16790000.0,5.6,4.54,15560000.0
0,0,MAS,0,0,0,0,12890000000.0,14460000000.0,24.78,14.14,0.81,1.69,,1.89,11.16,6.97,15.29,13.75,1589.04,7640000000.0,24.34,6.5,2610000000.0,1300000000.0,528000000.0,1.66,-11.2,1300000000.0,4.2,3080000000.0,1752.84,1.98,-0.19,751000000.0,457880000.0,1.47,43.38,40.86,3090000.0,313390000.0,308530000.0,0.57,93.74,500.0,0.02,0.0,900.0
0,0,RF,0,0,0,0,22340000000.0,26300000000.0,19.8,13.36,1.64,4.01,1.47,4.72,,22.68,34.15,1.0,7.65,5570000000.0,4.7,11.5,,,1190000000.0,1.0,13.6,4170000000.0,3.68,8630000000.0,,,13.56,,,1.33,19.1,16.48,10850000.0,1120000000.0,1130000000.0,0.49,78.75,24450000.0,1.88,2.29,20740000.0
0,0,FIS,0,0,0,0,32689999999.999996,39880000000.0,25.12,17.05,1.45,3.58,3.02,4.37,15.91,14.46,18.31,4.13,13.01,9120000000.0,27.65,-4.8,2940000000.0,2510000000.0,1320000000.0,3.93,377.3,665000000.0,2.01,8760000000.0,80.07,0.92,32.64,1740000000.0,2450000000.0,0.92,98.36,94.85,1640000.0,331180000.0,328680000.0,0.81,89.51,3310000.0,1.92,1.01,3860000.0
0,0,BAC,0,0,0,0,328930000000.0,284520000000.0,20.6,11.23,0.84,3.92,1.35,3.39,,21.72,34.8,0.82,6.84,83960000000.0,8.23,1.1,,,16620000000.000002,1.56,-45.4,522179999999.99994,49.65,471230000000.0,,,23.8,10400000000.0,,1.59,31.69,28.03,74710000.0,10240000000.0,9810000000.0,0.07,71.09,121670000.0,1.9,1.22,128020000.00000001
0,0,ADT,0,0,0,0,7750000000.0,17300000000.0,,12.94,0.54,1.82,2.37,4.06,7.83,-8.93,9.26,,,4260000000.0,6.65,4.4,,2210000000.0,-380510000.0,-0.59,,170660000.0,0.27,10830000000.0,387.34,0.51,4.36,1500000000.0,,,11.95,11.95,7530000.0,748950000.0,85010000.0,1.16,90.52,10480000.0,3.4,7.61,13460000.0
0,0,TSS,0,0,0,0,16160000000.0,18590000000.0,28.14,18.8,1.42,3.28,6.93,3.77,18.93,11.9,14.9,7.23,26.43,4930000000.0,26.88,12.5,1350000000.0,981990000.0,584810000.0,3.16,227.5,450360000.0,2.48,3190000000.0,135.52,1.09,12.82,856490000.0,664490000.0,1.35,86.06,75.38,1340000.0,181730000.0,179040000.0,1.99,79.06,2160000.0,1.73,1.2,2620000.0
0,0,STZ,0,0,0,0,43320000000.0,51240000000.0,24.22,23.28,1.48,5.82,5.42,6.88,18.74,24.78,32.93,7.98,24.84,7450000000.0,38.13,-0.6,3530000000.0,2740000000.0,1850000000.0,9.19,21.0,154500000.0,0.79,9350000000.0,116.75,1.4,41.06,1750000000.0,458280000.0,0.01,217.12,213.35,1960000.0,171380000.0,170980000.0,5.36,86.24,4970000.0,4.38,3.05,4800000.0
0,0,MYL,0,0,0,0,22770000000.0,35780000000.0,26.73,7.4,1.16,1.91,1.74,3.0,9.22,7.28,18.37,3.79,6.92,11940000000.0,22.32,-2.3,4700000000.0,3880000000.0,869200000.0,1.62,,760500000.0,1.42,14720000000.0,110.71,1.46,24.78,1920000000.0,940690000.0,1.35,42.82,38.4,6100000.0,526640000.0,506940000.0,5.88,87.05,24180000.0,4.61,5.1,24600000.0
0,0,M,0,0,0,0,9250000000.0,13340000000.0,6.02,9.43,0.45,0.37,1.63,0.54,5.27,6.23,6.2,4.91,30.77,24840000000.0,81.33,1.8,10160000000.0,2530000000.0,1550000000.0,5.04,178.9,1460000000.0,4.77,5880000000.0,103.92,1.47,18.61,1940000000.0,1110000000.0,0.52,26.44,23.17,11640000.0,304800000.0,303980000.0,0.33,91.73,69780000.0,4.14,23.19,57010000.0
0,0,PSA,0,0,0,0,34570000000.0,35090000000.0,29.44,25.5,1.55,12.6,7.01,12.79,18.05,52.56,54.62,8.98,15.74,2740000000.0,15.81,3.6,1890000000.0,1940000000.0,1170000000.0,6.73,-5.9,433380000.0,2.49,1430000000.0,15.97,1.28,28.27,,,0.41,191.64,205.32,1050000.0,174220000.0,148630000.0,14.44,83.96,,,0.0,
0,0,TXN,0,0,0,0,107910000000.0,104410000000.0,30.42,19.35,1.74,7.21,10.43,6.98,15.02,24.61,40.73,22.36,35.39,14960000000.0,15.1,9.8,9610000000.0,6950000000.0,3650000000.0,3.61,-67.1,4470000000.0,4.54,4080000000.0,39.44,3.87,10.51,5360000000.0,4040000000.0,1.18,108.32,97.9,6320000.0,983790000.0,981160000.0,0.1,86.7,11010000.0,2.52,1.25,9720000.0
0,0,AMP,0,0,0,0,22760000000.0,24480000000.0,16.48,9.74,0.72,1.89,3.8,2.03,7.29,12.26,25.88,1.36,24.08,12070000000.0,78.36,3.2,9840000000.0,3360000000.0,1480000000.0,9.44,-54.7,3720000000.0,25.45,5710000000.0,95.28,2.49,40.9,1700000000.0,979750000.0,1.91,165.09,157.78,1050000.0,146330000.0,145800000.0,0.36,90.42,2340000.0,2.97,1.52,1750000.0
0,0,HST,0,0,0,0,13500000000.0,16649999999.999998,23.95,26.0,0.85,2.49,1.93,3.07,11.5,10.41,13.59,3.98,7.95,5420000000.0,7.33,-1.5,3420000000.0,1450000000.0,564000000.0,0.76,-27.0,913000000.0,1.24,3950000000.0,55.15,4.39,9.43,,,1.51,19.83,19.36,6970000.0,734110000.0,729450000.0,1.59,103.2,45040000.0,6.76,7.52,50140000.0
0,0,ETN,0,0,0,0,35660000000.0,41700000000.0,12.12,14.38,1.94,1.75,2.07,2.04,12.21,14.63,12.27,4.97,18.53,20400000000.0,45.9,7.1,6350000000.0,3420000000.0,2980000000.0,6.68,25.8,1100000000.0,2.49,7750000000.0,44.83,1.65,39.19,,,1.19,82.86,78.45,2710000.0,440600000.0,438680000.0,0.33,81.05,6050000.0,2.37,1.35,4710000.0
0,0,CLDX,0,0,0,0,327720000.0,166800000.0,,-2.68,,29.37,1.45,14.95,-1.54,0.0,-1019.29,-24.89,-55.7,11160000.0,0.09,76.8,6790000.0,-108490000.0,-121500000.0,-1.0,,140530000.0,1.03,,,5.91,1.66,-100760000.0,-48770000.0,2.53,2.54,2.72,1200000.0,135980000.0,128240000.00000001,0.62,59.45,7890000.0,5.82,7.5,7410000.0
0,0,WAG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CTXS,0,0,0,0,12750000000.0,13130000000.0,,16.96,2.05,4.51,13.56,4.65,16.14,-0.73,23.42,6.77,1.22,2820000000.0,18.73,5.9,2390000000.0,813390000.0,21980000.0,-0.14,,1750000000.0,12.84,2130000000.0,214.36,1.55,6.91,908280000.0,709610000.0,1.42,91.31,84.98,1650000.0,136150000.0,128210000.00000001,1.27,105.77,5500000.0,3.08,3.52,5850000.0
0,0,LMT,0,0,0,0,97350000000.0,107870000000.0,49.27,18.9,0.5,1.91,,2.11,16.37,3.92,10.81,7.31,386.96,51050000000.0,177.37,10.1,5550000000.0,6590000000.0,1930000000.0,6.89,,2860000000.0,10.07,14260000000.0,,1.38,-2.4,6480000000.0,1230000000.0,0.65,345.73,321.4,1380000.0,286730000.0,246580000.0,0.13,79.4,,0.0,0.0,286.0
0,0,AVP,0,0,0,0,1220000000.0,2190000000.0,,8.9,0.13,0.21,,0.38,5.27,0.38,5.84,5.86,,5720000000.0,13.0,0.0,3510000000.0,416100000.0,-1400000.0,-0.0,,881500000.0,2.0,1900000000.0,,1.43,-1.65,262600000.00000003,211840000.0,1.32,2.46,2.31,3780000.0,440370000.0,437850000.0,0.39,85.39,,0.0,0.0,300.0
0,0,ATI,0,0,0,0,3490000000.0,4620000000.0,,13.58,0.46,0.99,2.01,1.31,12.99,-2.61,5.52,2.35,-4.85,3530000000.0,32.02,14.3,449000000.0,355500000.0,-91900000.0,-0.83,-82.8,141600000.0,1.13,1540000000.0,83.53,2.69,13.82,22400000.0,-45620000.0,2.35,27.15,24.39,2009999.9999999998,125900000.0,124480000.0,18.37,0.0,0.03,0.03,0.0,
0,0,X,0,0,0,0,7830000000.0,9240000000.0,20.33,10.5,0.91,0.64,2.35,0.75,9.07,3.16,4.23,3.4,13.83,12250000000.0,70.08,18.2,1390000000.0,1020000000.0,387000000.0,2.19,,1550000000.0,8.83,2700000000.0,81.39,1.75,18.95,802000000.0,275250000.0,4.1,39.86,31.63,12600000.0,175880000.0,174990000.0,0.93,69.68,19660000.0,1.64,11.35,20580000.0
0,0,MWV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MJN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CSC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ROK,0,0,0,0,23190000000.0,21940000000.0,62.69,20.74,2.21,3.62,10.76,3.42,17.76,5.85,16.81,9.45,17.81,6410000000.0,49.91,6.5,2620000000.0,1240000000.0,374100000.0,2.89,,2650000000.0,20.72,2080000000.0,96.43,1.98,16.87,935900000.0,712480000.0,1.04,191.34,186.68,127780000.0,127780000.0,126990000.0,0.59,75.19,1010000.0,1.18,1.22,1560000.0
0,0,RDC,0,0,0,0,1490000000.0,2640000000.0,,-3.92,0.92,1.16,0.28,2.06,5.35,5.67,6.97,0.65,1.38,1280000000.0,10.17,-15.7,1060000000.0,493100000.0,72700000.0,-0.51,,1330000000.0,10.55,2510000000.0,46.61,6.06,41.96,299800000.0,250860000.0,2.36,13.93,13.45,2810000.0,126270000.0,114750000.0,0.81,107.12,19420000.0,5.85,17.25,21180000.0
0,0,SNI,0,0,0,0,11710000000.0,14050000000.0,18.92,15.44,2.24,3.29,4.21,3.94,9.65,17.52,36.62,12.81,30.5,3560000000.0,27.35,7.6,2310000000.0,1460000000.0,623930000.0,4.76,26.5,130360000.00000001,1.0,2520000000.0,81.06,3.05,21.36,1060000000.0,1890000000.0,1.41,88.24,85.0,1370000.0,96250000.0,87840000.0,9.47,88.31,4610000.0,4.01,5.26,2550000.0
0,0,USB,0,0,0,0,89480000000.0,124030000000.0,15.43,12.37,1.73,4.37,2.06,6.06,,30.39,37.59,1.38,12.81,20460000000.0,12.2,7.0,,,5910000000.0,3.51,13.8,19510000000.0,11.78,48910000000.0,,,26.34,,,0.96,55.63,54.01,6620000.0,1650000000.0,1570000000.0,0.15,75.46,13960000.0,2.4,0.83,14410000.0
0,0,LUK,0,0,0,0,8580000000.0,8539999999.999999,53.49,12.67,0.74,0.75,0.82,0.75,6.86,1.5,9.45,,2.31,11440000000.0,31.06,-0.1,3600000000.0,1240000000.0,167350000.0,0.45,,20520000000.0,57.6,20640000000.0,185.02,,29.34,,,1.36,25.75,25.43,1750000.0,356250000.0,310460000.0,11.25,77.62,3210000.0,2.57,0.97,3940000.0
0,0,APH,0,0,0,0,27420000000.0,28960000000.0,43.57,23.81,2.98,3.91,6.88,4.13,17.46,9.28,20.42,9.67,17.01,7010000000.0,22.93,17.7,2310000000.0,1660000000.0,650500000.0,2.06,,1750000000.0,5.74,3540000000.0,87.61,2.95,13.05,1140000000.0,720960000.0,0.82,90.28,87.2,1360000.0,305480000.0,304050000.0,0.38,100.28,0.23,0.23,0.0,5680000.0
0,0,NTRS,0,0,0,0,24150000000.0,32210000000.0,21.69,15.86,1.14,4.47,2.59,5.96,,22.19,30.24,0.91,12.0,5400000000.0,23.67,13.8,,,1130000000.0,4.92,33.8,3620000000.0,16.02,12400000000.0,,,41.28,,,1.02,104.41,96.72,1140000.0,226330000.0,223290000.0,0.45,81.37,1740000.0,1.33,0.83,1590000.0
0,0,BEN,0,0,0,0,21850000000.0,9780000000.0,33.17,11.68,2.02,3.39,1.86,1.52,4.25,10.44,35.22,8.28,5.84,6450000000.0,11.61,3.5,6340000000.0,2300000000.0,662800000.0,1.19,,12470000000.0,22.61,1100000000.0,7.67,5.76,21.28,1010000000.0,2760000000.0,1.49,41.15,42.64,3040000.0,551700000.0,322060000.0,41.68,48.04,8560000.0,3.68,2.54,8130000.000000001
0,0,GE,0,0,0,0,127110000000.0,238110000000.0,,13.81,2.77,1.05,1.98,1.96,46.98,-4.77,-1.83,-0.37,-6.93,121250000000.0,13.96,0.4,17990000000.0,5070000000.0,-5930000000.0,-0.72,,18210000000.0,2.1,134590000000.0,157.63,2.26,7.4,10430000000.0,11450000000.0,0.71,15.4,19.69,88670000.0,8680000000.0,8670000000.0,0.09,57.83,123360000.0,1.15,1.42,101480000.0
0,0,BBBY,0,0,0,0,3190000000.0,3950000000.0,6.36,8.0,-0.38,0.26,1.13,0.32,3.36,4.11,7.16,7.55,18.63,12170000000.0,86.22,-0.0,4580000000.0,1170000000.0,499540000.0,3.52,-51.5,453100000.0,3.28,1490000000.0,54.28,1.67,19.9,789450000.0,669650000.0,0.97,22.35,22.92,4430000.0,142410000.0,133789999.99999999,3.51,94.88,22930000.0,6.48,16.47,21000000.0
0,0,WM,0,0,0,0,37220000000.0,49880000000.0,19.46,19.46,1.68,2.57,6.18,3.44,12.48,13.46,18.09,7.67,34.31,14490000000.0,33.01,5.5,5460000000.0,4000000000.0,1950000000.0,4.41,169.6,22000000.0,0.05,9490000000.0,157.08,0.8,13.89,3180000000.0,1260000000.0,0.65,85.55,81.94,2230000.0,433670000.0,431360000.0,0.52,81.16,0.08,0.08,0.0,400.0
0,0,ITW,0,0,0,0,55210000000.0,60440000000.0,33.26,19.34,1.57,3.86,12.04,4.22,15.65,11.79,23.75,13.28,38.13,14310000000.0,41.6,6.8,6000000000.0,3860000000.0,1690000000.0,4.86,,3090000000.0,9.06,8330000000.0,181.48,2.38,13.43,2400000000.0,1720000000.0,1.24,166.45,157.8,1370000.0,341550000.0,338240000.0,0.19,78.72,4920000.0,4.52,1.76,5300000.0
0,0,LM,0,0,0,0,3360000000.0,4720000000.0,10.98,10.47,0.45,1.09,0.88,1.53,7.72,11.43,17.44,4.11,8.86,3080000000.0,32.84,10.9,2770000000.0,611070000.0,339580000.0,3.62,190.1,1020000000.0,12.1,2450000000.0,53.65,1.98,45.04,485880000.0,224720000.0,2.33,41.44,39.66,84540000.0,84540000.0,83370000.0,2.13,93.82,,0.0,0.0,1.12
0,0,OKE,0,0,0,0,23410000000.0,32310000000.000004,35.11,21.52,1.13,1.92,4.06,2.65,17.93,3.19,11.47,5.29,13.02,12170000000.0,40.92,42.9,2640000000.0,1800000000.0,387070000.0,1.62,-30.3,37190000.0,0.09,9140000000.0,160.74,0.66,14.06,1320000000.0,233450000.0,1.25,57.75,55.0,3070000.0,410630000.0,408450000.0,0.62,69.29,11350000.0,4.78,5.44,11050000.0
0,0,BRCM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,IFF,0,0,0,0,11020000000.0,12210000000.0,37.53,20.56,3.15,3.24,6.53,3.59,16.37,8.7,18.48,9.11,17.81,3400000000.0,42.98,12.1,1400000000.0,745870000.0,295660000.0,3.72,,368050000.0,4.66,1640000000.0,97.03,2.47,21.37,390760000.0,245360000.0,1.14,146.14,147.34,78930000.0,78930000.0,78850000.0,0.23,87.48,1070000.0,3.91,1.72,1290000.0
0,0,PPG,0,0,0,0,28750000000.0,31400000000.0,18.64,15.7,1.82,1.95,5.2,2.13,12.45,10.79,13.99,7.98,26.3,14750000000.0,57.6,7.8,6550000000.0,2520000000.0,1370000000.0,6.17,-57.3,1500000000.0,5.98,4150000000.0000005,73.08,1.66,22.13,1570000000.0,1350000000.0,1.57,115.77,113.5,1480000.0,249880000.0,248830000.0,0.44,78.61,6050000.0,4.74,2.37,6010000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CTAS,0,0,0,0,18320000000.0,20630000000.0,34.09,25.63,2.3,3.05,7.17,3.44,17.31,9.27,15.72,10.54,21.75,6000000000.0,56.84,26.4,2380000000.0,1190000000.0,489280000.0,5.05,-2.3,258730000.00000003,2.43,2830000000.0,111.01,1.77,23.98,841170000.0,477700000.0,0.95,164.15,151.99,106490000.0,106490000.0,86410000.0,14.8,68.04,3870000.0,8.2,4.39,3520000.0
0,0,PCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BMY,0,0,0,0,106890000000.0,108390000000.0,107.33,17.18,1.71,5.14,9.11,5.22,19.05,4.85,25.75,9.94,6.92,20780000000.0,12.63,3.9,14710000000.0,5690000000.0,1010000000.0,0.61,,6810000000.0,4.17,7960000000.0,67.21,1.55,7.19,5270000000.0,2740000000.0,0.96,64.43,62.65,7480000.0,1630000000.0,1630000000.0,0.16,72.73,7970000.0,1.4,0.48,7440000.0
0,0,PSX,0,0,0,0,43820000000.0,52540000000.0,9.54,11.84,0.82,0.49,1.88,0.59,16.76,5.72,2.03,2.14,20.52,89340000000.0,173.45,30.2,18250000000.0,3130000000.0,5100000000.0,9.85,1862.0,3120000000.0,6.22,10110000000.0,36.86,1.42,49.94,3650000000.0,340250000.0,0.9,97.28,94.13,2160000.0,466500000.0,451640000.0,0.16,66.48,6130000.0,3.24,1.41,6330000.0
0,0,A,0,0,0,0,21980000000.0,21020000000.0,113.52,22.86,2.38,4.76,4.86,4.55,18.7,4.25,19.84,6.91,4.44,4620000000.0,14.32,13.5,2410000000.0,1120000000.0,196000000.0,0.6,,2890000000.0,8.94,2140000000.0000002,47.39,3.23,14.0,988000000.0,600120000.0,1.53,70.71,67.79,2270000.0,322720000.0,322430000.0,0.25,88.03,,0.0,0.0,200.0
0,0,EMN,0,0,0,0,15130000000.0,20860000000.0,10.49,11.53,1.05,1.58,3.03,2.18,9.75,15.44,16.26,,30.47,9550000000.0,65.95,8.0,2350000000.0,2140000000.0000002,1470000000.0,10.09,400.9,195000000.0,1.36,6690000000.0,131.28,,34.96,1660000000.0,,1.1,99.43,92.27,1250000.0,143000000.0,142200000.0,0.47,89.17,5500000.0,4.32,3.79,4620000.0
0,0,TRIP,0,0,0,0,5890000000.0,5370000000.0,91.14,31.86,3.01,3.79,4.15,3.45,31.06,-1.22,7.97,3.44,-1.33,1560000000.0,11.08,1.6,1480000000.0,173000000.0,-19000000.0,0.47,,708000000.0,5.09,321000000.0,23.55,2.67,10.21,238000000.0,168120000.0,1.77,38.71,38.17,3360000.0,126180000.0,107500000.0,14.87,104.01,21800000.0,4.42,22.5,19610000.0
0,0,FLIR,0,0,0,0,7020000000.0,6730000000.0,65.58,22.05,1.1,3.9,3.82,3.74,17.47,5.95,17.45,7.23,6.1,1800000000.0,13.1,4.2,858780000.0,385180000.0,107220000.0,0.77,,519090000.00000006,3.74,420680000.0,22.93,3.51,13.21,308250000.0,229180000.0,0.66,49.8,45.44,1150000.0,138920000.0,137560000.0,0.92,98.51,2069999.9999999998,1.8,1.53,2370000.0
0,0,HCP,0,0,0,0,10550000000.0,18410000000.0,25.33,33.77,12.05,5.71,1.97,9.96,19.58,22.41,22.0,1.7,7.33,1850000000.0,3.94,-17.9,1790000000.0,940100000.0,413010000.0,0.88,,55310000.0,0.12,7880000000.0,140.89,3.13,11.29,847040000.0,1670000000.0,0.67,23.02,26.13,4470000.0,469440000.0,468080000.0,0.27,89.87,9760000.0,2.65,2.43,9500000.0
0,0,PAYX,0,0,0,0,23380000000.0,22620000000.0,28.06,23.25,2.78,7.22,11.87,6.99,15.98,26.03,39.62,11.91,44.53,3240000000.0,9.02,7.1,3150000000.0,1420000000.0,842600000.0,2.32,7.4,338600000.0,0.94,133400000.0,6.78,1.09,5.48,1070000000.0000001,782030000.0,0.88,66.48,64.31,2230000.0,359180000.0,320190000.0,10.83,70.65,13510000.0,8.06,4.23,13530000.0
0,0,FTR,0,0,0,0,618250000.0,17820000000.0,,-5.55,-0.41,0.07,0.18,1.95,5.01,-19.76,15.01,3.18,-53.11,9130000000.0,117.42,-8.0,8900000000.0,3550000000.0,-2020000000.0,-13.88,,362000000.0,4.65,17630000000.0,775.11,0.53,43.46,1850000000.0,918500000.0,0.49,8.01,9.65,3590000.0,78460000.0,75920000.0,41.81,0.0,1.1,1.1,0.0,
0,0,T,0,0,0,0,226340000000.0,341610000000.0,7.74,10.72,1.13,1.41,1.61,2.13,7.52,18.34,14.86,3.52,22.43,160550000000.0,26.05,-0.4,83170000000.0,45440000000.0,29450000000.0,4.76,681.2,50500000000.0,8.22,165670000000.0,116.66,0.97,22.94,39150000000.0,20500000000.0,0.42,36.95,36.76,30070000.0,6140000000.0,6140000000.0,0.08,60.8,224140000.0,4.86,3.65,233080000.0
