Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2012-03-02 12:14:06,1330661646.0,xom,71.359268,6.31,121.51478600000002,13.23,409250000000.0,413620000000.0,10.31,9.57,1.2,0.94,2.66,0.95,5.94,9.47,12.48,10.68,26.93,433530000000.0,89.02,15.0,179630000000.0,69690000000.0,41060000000.0,8.42,1.6,12660000000.0,2.69,17030000000.000002,10.6,0.94,32.61,55340000000.0,19870000000.0,0.57,85.83,79.41,16553700.0,4710000000.0,4700000000.0,0.11,49.2,30340000.0,1.8,0.6,36820000.0
2011-05-09 04:21:31,1304886091.0,xom,67.149406,3.43,117.280121,3.49,407330000000.0,414520000000.0,11.78,9.23,0.98,1.11,2.8,1.14,6.56,9.53,13.14,N/A,N/A,365250000000.0,73.86,31.1,149470000000.0,63160000000.0,34810000000.0,7.02,69.0,7830000000.0,1.59,15010000000.0,9.83,N/A,29.49,N/A,N/A,0.41,84.48,77.88,19225100.0,4930000000.0,4910000000.0,0.09,49.3,26430000.0,1.5,0.5,25620000.0
2007-10-14 02:00:41,1192298441.0,xom,69.78256999999999,-20.42,126.165779,-33.79,518460000000.00006,498300000000.0,13.38,13.28,1.88,1.4,4.42,1.36,6.887,11.0,16.49,16.81,34.71,366240000000.0,64.195,-1.0,164380000000.0,72360000000.0,40280000000.0,6.99,-1.0,28960000000.0,5.221,8790000000.0,0.076,1.555,20.978001,48960000000.0,31650000000.0,1.26,89.44,84.53,26500400.0,5550000000.0,5540000000.0,0.09,51.3,41630000.0,1.7,0.8,48170000.0
2011-06-17 23:55:19,1308326119.0,xom,64.152924,7.96,111.15139,7.82,389260000000.0,393290000000.0,11.25,8.71,1.4,1.07,2.58,1.08,6.35,9.56,12.82,10.38,25.97,363960000000.0,73.6,26.4,149470000000.0,61910000000.0,34810000000.0,7.02,69.0,12830000000.0,2.61,15880000000.0,10.08,0.98,30.75,52220000000.0,19450000000.0,0.42,82.25,80.51,17912700.0,4930000000.0,4920000000.0,0.09,49.3,29910000.0,1.6,0.6,26460000.0
2011-09-25 21:08:32,1316956112.0,xom,56.64139599999999,35.88,99.845856,31.03,336990000000.0,343440000000.0,9.14,7.8,1.24,0.86,2.16,0.88,5.22,9.66,12.74,10.13,25.32,392720000000.0,78.67,36.3,149470000000.0,65780000000.0,37930000000.0,7.59,41.3,10040000000.0,2.07,16489999999.999998,10.19,0.97,31.99,55880000000.0,18520000000.0,0.45,72.34,79.84,26134800.0,4860000000.0,4850000000.0,0.09,49.3,45960000.0,1.4,0.9,38120000.0
2005-01-16 07:46:13,1105832773.0,xom,36.200356,21.79,90.880516,10.75,329470000000.0,323470000000.0,14.21,14.76,1.96,1.16,3.42,1.15,6.79,8.4,13.31,13.24,25.93,280620000000.0,42.791,N/A,116810000000.0,47610000000.0,23560000000.0,3.594,N/A,16110000000.0,2.5,10110000000.0,0.106,1.311,14.795,N/A,N/A,0.397,50.25,46.45,12420055.0,6450000000.0,6410000000.0,0.71,52.75,22480000.0,1.919,0.35,19200000.0
2010-01-05 16:33:34,1262680414.0,xom,54.279911,10.52,96.596169,14.53,327700000000.0,325250000000.0,16.08,11.92,5.07,1.22,3.06,1.21,8.141,7.84,10.45,7.22,18.1,268350000000.00003,55.239,-41.3,188550000000.0,39950000000.0,21050000000.0,4.293,-68.1,12620000000.0,2.659,9600000000.0,N/A,1.083,22.594999,30420000000.0,6640000000.0,0.33,72.103,70.5445,23636000.0,4750000000.0,4740000000.0,0.06,48.1,27080000.0,1.2,0.5,28500000.0
2004-08-20 21:58:50,1093010330.0,xom,31.902294,32.65,83.91780899999998,13.07,294370000000.0,288990000000.0,13.85,16.51,1.65,1.11,3.14,1.09,6.66,8.15,12.79,12.41,24.38,264089999999.99997,40.05,N/A,116810000000.0,43390000000.0,21530000000.0,3.268,N/A,14180000000.0,2.18,9830000000.0,0.105,1.315,14.378,N/A,N/A,0.375,45.1,41.85,10946090.0,6510000000.0,6460000000.0,0.71,52.28,32799999.999999996,2.817,0.51,30110000.0
2011-05-26 16:05:41,1306397141.0,xom,66.88887,2.13,115.782791,1.41,403250000000.0,406790000000.0,11.66,8.95,1.43,1.11,2.67,1.12,6.57,9.56,12.82,10.38,25.97,363960000000.0,73.6,26.4,149470000000.0,61910000000.0,34810000000.0,7.02,69.0,12830000000.0,2.61,15880000000.0,10.08,0.98,30.75,52220000000.0,19450000000.0,0.41,83.88,79.42,18209500.0,4930000000.0,4910000000.0,0.09,49.3,26460000.0,1.5,0.5,29120000.0
2008-10-28 14:50:36,1225176636.0,xom,56.88296500000001,0.91,77.274086,14.25,357350000000.0,313210000000.0,8.51,8.37,1.04,0.8,2.75,0.73,3.915,10.17,15.72,17.04,36.19,429280000000.0,80.367,40.3,171700000000.0,80000000000.0,43640000000.0,8.081,13.8,39700000000.0,7.643,9640000000.0,0.077,1.346,24.033001,61240000000.0,49590000000.0,0.86,74.0286,82.7457,39761300.0,5190000000.0,5170000000.0,0.06,51.4,34680000.0,1.0,0.7,31420000.0
2011-03-13 18:29:33,1300012173.0,xom,66.29369399999999,6.67,113.409729,7.36,407200000000.0,410720000000.0,13.2,10.01,1.08,1.18,2.76,1.2,7.35,8.89,12.01,9.6,23.43,342600000000.0,70.13,16.0,149470000000.0,55900000000.0,30460000000.0,6.22,52.9,7830000000.0,1.58,15010000000.0,9.83,0.94,29.49,48410000000.0,16920000000.000002,0.43,83.06,71.6,21082600.0,4960000000.0,4950000000.0,0.08,48.9,29730000.0,1.3,0.6,32049999.999999996
2004-10-18 20:48:16,1098103696.0,xom,34.369888,17.85,85.182419,7.61,317140000000.0,314550000000.0,14.92,15.28,1.67,1.21,3.41,1.19,7.25,8.15,12.79,12.41,24.38,264089999999.99997,40.05,N/A,116810000000.0,43390000000.0,21530000000.0,3.268,N/A,14180000000.0,2.18,9830000000.0,0.105,1.315,14.378,N/A,N/A,0.372,47.12,43.99,11557090.0,6510000000.0,6460000000.0,0.71,52.42,31150000.0,2.803,0.48,21230000.0
2010-07-26 21:48:10,1280152090.0,xom,47.850113,43.15,95.680054,21.91,283720000000.0,276190000000.0,13.76,8.99,0.67,0.93,2.49,0.92,6.39,6.98,10.22,8.27,19.16,301270000000.0,63.05,42.8,124750000000.0,43200000000.0,21030000000.0,4.39,38.5,13830000000.0,2.94,9450000000.0,N/A,1.07,23.96,32570000000.0,7580000000.0,0.38,59.77,64.57,35383000.0,4700000000.0,4690000000.0,0.07,45.0,41320000.0,1.1,0.9,104570000.0
2012-07-02 06:44:12,1341182652.0,xom,71.026909,9.01,121.964897,20.73,400140000000.0,397120000000.0,10.33,10.02,1.08,0.88,2.47,0.9,5.81,9.0,11.89,9.9,25.55,442890000000.0,92.12,9.2,179630000000.0,68330000000.0,39860000000.0,8.28,-11.3,18670000000.0,3.99,15650000000.0,9.54,0.95,33.58,57780000000.0,22660000000.0,0.76,81.67,84.33,18261100.0,4680000000.0,4670000000.0,0.13,49.3,44120000.0,2.4,0.9,40320000.0
2011-06-10 22:30:13,1307716213.0,xom,64.76994300000001,3.88,111.081848,6.5,393000000000.0,402940000000.0,11.36,8.79,1.43,1.1,2.64,1.11,6.51,9.56,12.82,10.38,25.97,363960000000.0,73.6,26.4,149470000000.0,61910000000.0,34810000000.0,7.02,69.0,12830000000.0,2.61,15880000000.0,10.08,0.98,30.75,52220000000.0,19450000000.0,0.42,83.04,80.23,17968000.0,4930000000.0,4920000000.0,0.09,49.3,26460000.0,1.5,0.5,29120000.0
2008-12-17 05:06:10,1229461570.0,xom,61.948238,-13.89,74.991127,24.23,422900000000.0,378510000000.0,8.99,13.07,3.99,0.88,3.25,0.82,4.249,10.57,16.53,19.46,40.23,464010000000.0,88.396,34.7,171700000000.0,89080000000.0,49060000000.0,9.24,57.6,38430000000.0,7.556,10260000000.0,0.082,1.42,24.629999,60580000000.0,48300000000.0,0.5,75.82,78.92,53448900.0,5090000000.0,5060000000.0,0.07,50.6,40180000.0,0.6,0.8,38520000.0
2011-11-07 00:20:53,1320596453.0,xom,64.846275,18.34,111.0317,15.65,376350000000.0,382790000000.0,9.48,9.33,1.38,0.89,2.46,0.9,5.13,9.64,13.84,N/A,N/A,424280000000.0,86.08,36.4,149470000000.0,74620000000.0,40910000000.0,8.28,40.5,10040000000.0,2.1,16489999999.999998,10.19,N/A,31.99,N/A,N/A,0.53,75.84,78.43,28174600.0,4790000000.0,4780000000.0,0.09,49.3,50360000.0,1.9,1.0,49950000.0
2012-09-18 08:43:58,1347929038.0,xom,76.77433,0.36,130.997711,20.66,424250000000.0,423830000000.0,9.68,11.26,1.48,0.98,2.61,0.98,6.48,10.37,11.44,9.48,29.02,434820000000.0,91.62,-7.1,179630000000.0,65400000000.00001,45090000000.0,9.49,49.0,17800000000.0,3.86,15580000000.0,9.28,1.04,35.27,55100000000.0,15580000000.0,0.81,88.3,85.2,15395200.0,4620000000.0,4610000000.0,0.13,49.3,41290000.0,3.8,0.9,41180000.0
2010-08-09 00:50:45,1281286245.0,xom,49.482361,17.54,96.906525,6.06,315550000000.0,311170000000.0,11.96,9.19,0.69,0.99,2.62,0.97,6.27,7.67,11.51,N/A,N/A,321270000000.0,67.68,38.7,124750000000.0,49640000000.0,24640000000.0,5.18,91.4,13830000000.0,2.72,9450000000.0,N/A,N/A,23.96,N/A,N/A,0.4,59.84,63.98,34174100.0,5090000000.0,5080000000.0,0.07,45.0,27390000.0,0.7,0.6,41320000.0
2004-01-18 01:39:10,1074361150.0,xom,28.026936,29.16,86.148659,5.49,267700000000.0,266300000000.0,15.07,18.06,2.19,1.12,3.18,1.12,7.19,7.6,11.82,11.3,22.77,237000000000.0,35.387,N/A,112640000000.0,37050000000.0,18000000000.0,2.688,N/A,11020000000.0,1.67,9620000000.0,0.115,1.112,12.67,N/A,N/A,0.407,37.98,36.9,11813383.0,6610000000.0,6560000000.0,0.8,52.08,24810000.0,2.05,0.38,19500000.0
2010-10-28 04:23:11,1288210991.0,xom,52.844971,26.0,102.090065,10.77,334380000000.0,345920000000.0,12.68,10.42,1.01,1.07,2.42,1.09,7.24,7.75,11.02,8.49,19.97,317900000000.0,67.01,25.0,124750000000.0,47780000000.0,24640000000.0,5.18,91.4,13270000000.0,2.61,20430000000.0,14.58,1.08,27.53,39610000000.0,11110000000.0,0.38,63.14,62.25,21192500.0,5090000000.0,5080000000.0,0.08,48.9,31670000.0,1.6,0.7,33560000.0
2012-03-23 17:57:03,1332496623.0,xom,70.714539,7.12,124.127205,13.9,404490000000.0,410130000000.0,10.19,9.65,1.5,0.93,2.62,0.95,5.88,9.47,12.48,10.68,26.93,433530000000.0,89.02,15.0,179630000000.0,69690000000.0,41060000000.0,8.42,1.6,12660000000.0,2.69,17030000000.000002,10.6,0.94,32.61,55340000000.0,19870000000.0,0.57,85.84,80.85,15446300.0,4710000000.0,4700000000.0,0.11,49.2,31410000.0,2.0,0.6,30340000.0
2011-02-06 22:53:36,1297004016.0,xom,66.877663,5.41,113.678421,4.67,419940000000.0,426630000000.0,14.74,10.31,1.06,1.28,2.9,1.29,8.27,8.27,11.49,8.95,21.61,329810000000.0,68.48,16.1,124750000000.0,51580000000.0,27260000000.0,5.65,55.4,12260000000.0,2.43,18290000000.0,12.61,1.01,28.76,43860000000.0,13790000000.0,0.41,76.65,67.48,21328700.0,5040000000.0,5030000000.0,0.08,48.9,38140000.0,2.1,0.8,35460000.0
2011-04-24 03:03:15,1303585395.0,xom,69.716553,1.6,116.461823,4.4,428220000000.0,431890000000.0,13.88,9.54,0.99,1.24,2.9,1.26,7.73,8.89,12.01,9.6,23.43,342600000000.0,70.13,16.0,149470000000.0,55900000000.0,30460000000.0,6.22,52.9,7830000000.0,1.58,15010000000.0,9.83,0.94,29.49,48410000000.0,16920000000.000002,0.43,83.69,76.33,20014500.0,4960000000.0,4950000000.0,0.09,49.3,25620000.0,1.3,N/A,27760000.0
2011-01-23 03:36:43,1295725003.0,xom,63.424572,13.38,111.268761,4.67,398260000000.0,404300000000.0,13.98,11.67,1.09,1.19,2.7,1.23,7.84,8.27,11.49,8.95,21.61,329810000000.0,68.48,16.1,124750000000.0,51580000000.0,27260000000.0,5.65,55.4,12260000000.0,2.43,18290000000.0,12.61,1.01,28.76,43860000000.0,13790000000.0,0.42,74.0,65.94,20733500.0,5040000000.0,5030000000.0,0.08,48.9,35460000.0,1.9,0.8,36930000.0
2013-05-16 17:56:57,1368698217.0,xom,77.474899,14.17,150.230179,16.03,405110000000.0,407990000000.0,9.28,11.07,6.24,0.98,2.43,0.99,5.68,10.86,13.46,10.17,28.26,413860000000.0,90.55,-13.0,178620000000.0,71860000000.0,44930000000.0,9.83,0.5,6210000000.0,1.4,13410000000.0,7.75,0.89,37.56,50480000000.0,9440000000.0,0.86,89.19,88.92,12966900.0,4450000000.0,4440000000.0,0.14,50.2,48200000.0,3.6,1.1,40700000.0
2011-04-29 11:57:49,1304049469.0,xom,71.024345,0.18,118.768776,5.07,433080000000.0,440670000000.0,14.04,9.73,1.07,1.26,2.96,1.29,7.88,8.89,12.01,9.6,23.43,342600000000.0,70.13,16.0,149470000000.0,55900000000.0,30460000000.0,6.22,52.9,7830000000.0,1.58,15010000000.0,9.83,0.94,29.49,48410000000.0,16920000000.000002,0.43,83.92,77.11,19513100.0,4960000000.0,4950000000.0,0.09,49.3,25620000.0,1.3,N/A,27760000.0
2010-10-14 09:33:18,1287019998.0,xom,52.110798,22.49,101.279564,6.42,331170000000.0,338340000000.0,12.56,10.29,0.94,1.04,2.36,1.06,7.08,7.75,11.02,8.49,19.97,317900000000.0,67.01,25.0,124750000000.0,47780000000.0,24640000000.0,5.18,91.4,13270000000.0,2.61,20430000000.0,14.58,1.08,27.53,39610000000.0,11110000000.0,0.38,61.52,62.33,21972900.0,5090000000.0,5080000000.0,0.08,48.9,33560000.0,1.6,0.7,31900000.0
2011-11-02 04:46:48,1320180408.0,xom,63.228153000000006,21.36,109.0355,17.66,363980000000.0,380730000000.0,9.17,9.02,1.6,0.88,2.44,0.9,5.1,9.64,13.84,N/A,N/A,424280000000.0,86.08,36.4,149470000000.0,74620000000.0,40910000000.0,8.28,40.5,10040000000.0,2.1,16489999999.999998,10.19,N/A,31.99,N/A,N/A,0.46,75.34,78.48,28404900.0,4790000000.0,4780000000.0,0.09,49.3,50360000.0,1.9,1.0,49950000.0
2011-03-21 21:12:30,1300713150.0,xom,66.874924,7.04,112.944801,10.52,410770000000.0,410720000000.0,13.32,9.93,1.01,1.17,2.74,1.2,7.35,8.89,12.01,9.6,23.43,342600000000.0,70.13,16.0,149470000000.0,55900000000.0,30460000000.0,6.22,52.9,7830000000.0,1.58,15010000000.0,9.83,0.94,29.49,48410000000.0,16920000000.000002,0.43,83.37,72.38,21175500.0,4960000000.0,4950000000.0,0.08,48.9,29730000.0,1.3,0.6,32049999.999999996
2010-11-17 22:12:46,1290003166.0,xom,55.418224,15.5,101.934868,5.34,347990000000.0,353670000000.0,12.22,10.83,1.0,1.05,2.4,1.07,6.86,8.27,11.49,8.95,21.61,329810000000.0,68.48,16.1,124750000000.0,51580000000.0,27260000000.0,5.65,55.4,12260000000.0,2.43,18290000000.0,12.61,1.01,28.76,43860000000.0,13790000000.0,0.41,66.21,62.3,21559100.0,5040000000.0,5030000000.0,0.08,48.9,29990000.0,1.4,0.6,32479999.999999996
2011-11-07 22:35:33,1320676533.0,xom,64.846275,18.34,111.0317,15.65,380320000000.0,382790000000.0,9.58,9.42,1.38,0.89,2.45,0.9,5.13,9.64,13.84,N/A,N/A,424280000000.0,86.08,36.4,149470000000.0,74620000000.0,40910000000.0,8.28,40.5,10040000000.0,2.1,16489999999.999998,10.19,N/A,31.99,N/A,N/A,0.53,75.84,78.43,28174600.0,4790000000.0,4780000000.0,0.09,49.3,50360000.0,1.9,1.0,49950000.0
2011-09-02 09:33:17,1314927197.0,xom,58.954124,24.05,103.102608,22.32,357320000000.0,366340000000.0,9.69,8.22,1.33,0.91,2.3,0.93,5.57,9.66,12.74,10.13,25.32,392720000000.0,78.67,36.3,149470000000.0,65780000000.0,37930000000.0,7.59,41.3,10040000000.0,2.07,16489999999.999998,10.19,0.97,31.99,55880000000.0,18520000000.0,0.43,76.71,81.21,24505600.0,4860000000.0,4850000000.0,0.09,49.3,38120000.0,1.3,0.8,32890000.0
2011-03-28 18:53:57,1301309637.0,xom,67.383507,6.26,114.024292,10.05,415380000000.0,410720000000.0,13.47,10.04,1.01,1.21,2.84,1.2,7.35,8.89,12.01,9.6,23.43,342600000000.0,70.13,16.0,149470000000.0,55900000000.0,30460000000.0,6.22,52.9,7830000000.0,1.58,15010000000.0,9.83,0.94,29.49,48410000000.0,16920000000.000002,0.43,83.58,73.19,21148800.0,4960000000.0,4950000000.0,0.08,48.9,29730000.0,1.3,0.6,32049999.999999996
2005-02-07 04:23:37,1107721417.0,xom,39.269634,11.5,92.287086,6.35,356690000000.0,350690000000.0,15.39,16.03,2.14,1.25,3.69,1.25,7.37,8.4,13.31,13.24,25.93,280620000000.0,42.763,N/A,116810000000.0,47610000000.0,23560000000.0,3.59,N/A,16110000000.0,2.5,10110000000.0,0.106,1.311,14.795,N/A,N/A,0.397,51.03,47.31,12201909.0,6450000000.0,6410000000.0,0.71,51.63,23210000.0,1.778,0.36,22480000.0
2012-05-02 12:16:58,1335932218.0,xom,71.251808,5.52,124.722733,16.38,407000000000.0,408090000000.0,10.51,9.8,1.52,0.92,2.67,0.92,5.96,9.0,11.9,N/A,N/A,443000000000.0,92.16,14.0,179630000000.0,68420000000.0,39860000000.0,8.28,-11.3,12660000000.0,2.71,17030000000.000002,10.6,N/A,32.61,N/A,N/A,0.61,85.61,83.37,15022600.0,4680000000.0,4670000000.0,0.11,49.2,24280000.0,1.6,0.5,27960000.0
2011-01-10 03:38:12,1294601892.0,xom,60.332855,16.8,110.06395,3.83,381170000000.0,382710000000.0,13.38,11.59,1.06,1.15,2.61,1.16,7.42,8.27,11.49,8.95,21.61,329810000000.0,68.48,16.1,124750000000.0,51580000000.0,27260000000.0,5.65,55.4,12260000000.0,2.43,18290000000.0,12.61,1.01,28.76,43860000000.0,13790000000.0,0.42,72.11,64.74,20612500.0,5040000000.0,5030000000.0,0.08,48.9,36930000.0,1.8,0.8,34190000.0
2011-01-30 20:35:54,1296390954.0,xom,63.43262900000001,10.8,110.705383,5.02,398310000000.0,404350000000.0,13.98,11.45,1.11,1.22,2.78,1.23,7.84,8.27,11.49,8.95,21.61,329810000000.0,68.48,16.1,124750000000.0,51580000000.0,27260000000.0,5.65,55.4,12260000000.0,2.43,18290000000.0,12.61,1.01,28.76,43860000000.0,13790000000.0,0.42,75.1,66.63,21096100.0,5040000000.0,5030000000.0,0.08,48.9,38140000.0,2.1,0.8,35460000.0
2011-04-10 18:37:08,1302431828.0,xom,69.38559000000001,-0.07,115.660919,6.22,426190000000.0,433380000000.0,13.82,9.82,1.01,1.24,2.91,1.27,7.75,8.89,12.01,9.6,23.43,342600000000.0,70.13,16.0,149470000000.0,55900000000.0,30460000000.0,6.22,52.9,7830000000.0,1.58,15010000000.0,9.83,0.94,29.49,48410000000.0,16920000000.000002,0.43,83.95,74.79,20978200.0,4960000000.0,4950000000.0,0.09,49.3,27760000.0,1.3,N/A,33450000.000000004
2011-03-05 17:34:10,1299317650.0,xom,68.683228,3.9,114.82258600000002,5.83,421880000000.0,429060000000.0,13.68,10.52,1.04,1.24,2.91,1.25,7.49,8.86,12.37,9.92,23.43,344000000000.0,70.42,17.0,149470000000.0,57300000000.0,30460000000.0,6.22,52.9,7830000000.0,1.58,15010000000.0,9.83,0.94,29.49,48410000000.0,17790000000.0,0.43,82.41,70.76,21169300.0,4960000000.0,4950000000.0,0.08,48.9,29730000.0,1.3,0.6,32049999.999999996
2005-07-21 08:58:18,1121907498.0,xom,41.445618,12.7,95.076591,2.83,375580000000.0,358740000000.0,13.78,12.47,1.67,1.35,3.62,1.29,7.002,9.94,14.79,13.53,28.41,279140000000.0,43.363,22.2,134490000000.00002,51230000000.0,27750000000.0,4.28,44.5,25170000000.0,3.953,8320000000.0,0.08,1.436,16.292,N/A,N/A,0.464,58.72,57.39,17762700.0,6370000000.0,6360000000.0,0.14,53.1,34430000.0,1.8,0.5,35120000.0
2011-01-02 19:33:55,1293968035.0,xom,58.718735,18.67,108.997833,1.89,368710000000.0,375150000000.0,12.95,11.32,1.04,1.12,2.55,1.14,7.27,8.27,11.49,8.95,21.61,329810000000.0,68.48,16.1,124750000000.0,51580000000.0,27260000000.0,5.65,55.4,12260000000.0,2.43,18290000000.0,12.61,1.01,28.76,43860000000.0,13790000000.0,0.4,71.43,64.29,20791400.0,5040000000.0,5030000000.0,0.08,48.9,34190000.0,1.5,0.7,38740000.0
2012-10-24 02:46:11,1351017971.0,xom,75.291595,1.01,126.666946,26.92,416270000000.0,423320000000.0,9.5,11.01,1.87,0.98,2.61,0.97,6.47,10.37,11.44,9.48,29.02,434820000000.0,91.62,-7.1,179630000000.0,65400000000.00001,45090000000.0,9.49,49.0,17800000000.0,3.86,15580000000.0,9.28,1.04,35.27,55100000000.0,15580000000.0,0.83,91.24,86.29,12210700.0,4620000000.0,4610000000.0,0.13,47.0,41090000.0,3.2,0.9,39510000.0
2013-04-23 03:57:13,1366660633.0,xom,75.75500500000003,15.69,143.361069,21.2,394680000000.0,393810000000.0,9.08,10.73,5.78,0.91,2.37,0.92,5.36,10.48,13.43,10.82,28.69,428380000000.0,92.56,-5.2,178620000000.0,73430000000.0,44880000000.0,9.7,5.9,9580000000.0,2.14,11580000000.0,6.75,1.0,36.84,56170000000.0,14340000000.0,0.86,88.9,89.17,12970500.0,4480000000.0,4470000000.0,0.14,50.2,38190000.0,2.9,N/A,40500000.0
2006-04-21 17:36:26,1145612186.0,xom,47.25246,24.96,102.989037,15.42,396240000000.0,369640000000.0,11.35,11.38,1.57,1.17,3.53,1.11,5.208,10.87,15.99,18.81,33.93,332360000000.0,53.041,20.5,157680000000.0,70980000000.0,36130000000.0,5.72,27.2,28670000000.0,4.695,7990000000.0,0.072,1.584,18.129,48140000000.0,34570000000.0,0.79,61.21,59.51,18845400.0,6110000000.0,6100000000.0,0.15,53.1,33810000.0,1.9,0.6,35030000.0
2009-01-12 17:50:55,1231753855.0,xom,58.49396899999999,-6.5,72.24323299999998,33.74,391210000000.0,366400000000.0,8.32,12.97,1.14,0.85,3.15,0.79,4.113,10.57,16.53,19.46,40.23,464010000000.0,88.396,34.7,171700000000.0,89080000000.0,49060000000.0,9.24,57.6,38430000000.0,7.556,10260000000.0,0.082,1.42,24.629999,60580000000.0,48300000000.0,0.49,78.19,77.85,51262600.0,5090000000.0,5060000000.0,0.07,50.5,43530000.0,0.9,0.9,40180000.0
2011-07-03 13:08:59,1309669739.0,xom,66.580383,6.68,117.161659,4.1,403990000000.0,407030000000.0,11.68,9.04,1.44,1.1,2.65,1.12,6.57,9.56,12.82,10.38,25.97,363960000000.0,73.6,26.4,149470000000.0,61910000000.0,34810000000.0,7.02,69.0,12830000000.0,2.61,15880000000.0,10.08,0.98,30.75,52220000000.0,19450000000.0,0.44,80.56,81.1,18374200.0,4930000000.0,4920000000.0,0.09,49.3,33340000.000000004,1.9,0.7,29910000.0
2010-08-15 17:09:06,1281863346.0,xom,47.809464,26.99,92.892685,13.6,305050000000.0,312210000000.0,11.57,8.89,0.67,0.96,2.19,0.98,6.53,7.75,11.02,8.49,19.97,317900000000.0,67.01,25.0,124750000000.0,47780000000.0,24640000000.0,5.18,91.4,13270000000.0,2.61,20430000000.0,N/A,1.08,27.53,39610000000.0,11110000000.0,0.4,59.65,63.77,32219400.0,5090000000.0,5080000000.0,0.07,45.0,25720000.0,0.9,0.5,27390000.0
2012-06-05 07:57:22,1338854242.0,xom,64.585022,18.57,114.723213,27.73,363950000000.0,360930000000.0,9.4,8.86,1.02,0.82,2.32,0.82,5.28,9.0,11.89,9.9,25.55,442890000000.0,92.12,9.2,179630000000.0,68330000000.0,39860000000.0,8.28,-11.3,18670000000.0,3.99,15650000000.0,9.54,0.95,33.58,57780000000.0,22660000000.0,0.73,83.45,83.95,15772400.0,4680000000.0,4670000000.0,0.13,49.3,36840000.0,2.6,0.8,32009999.999999996
2012-10-25 15:11:09,1351149069.0,xom,75.752342,-0.12,127.035187,27.13,416630000000.0,412660000000.0,9.51,11.02,1.87,0.95,2.55,0.95,6.31,10.37,11.44,9.48,29.02,434820000000.0,91.62,-7.1,179630000000.0,65400000000.00001,45090000000.0,9.49,49.0,17800000000.0,3.86,15580000000.0,9.28,1.04,35.27,55100000000.0,15580000000.0,0.83,91.31,86.31,12149100.0,4620000000.0,4610000000.0,0.13,47.0,41090000.0,3.2,0.9,39510000.0
2011-02-27 10:54:51,1298775291.0,xom,68.893127,4.66,114.701256,5.82,424910000000.0,430940000000.0,13.72,10.56,1.04,1.21,2.99,1.22,6.44,8.59,14.93,N/A,23.61,354670000000.0,72.66,22.1,124750000000.0,66950000000.0,30460000000.0,6.22,52.9,12260000000.0,2.46,18290000000.0,12.15,N/A,28.76,N/A,N/A,0.41,81.03,69.89,21151200.0,4980000000.0,4970000000.0,0.08,48.9,29730000.0,1.3,0.6,32049999.999999996
2011-02-12 22:51:08,1297522268.0,xom,66.858795,3.6,115.37731200000002,3.06,412360000000.0,423920000000.0,13.32,10.22,1.06,1.17,2.89,1.2,6.33,8.59,14.93,N/A,23.61,354670000000.0,72.66,22.1,124750000000.0,66950000000.0,30460000000.0,6.22,52.9,12260000000.0,2.46,18290000000.0,12.15,N/A,28.76,N/A,N/A,0.41,78.17,68.33,20467800.0,4980000000.0,4970000000.0,0.08,48.9,38140000.0,2.1,0.8,35460000.0
2011-04-18 02:52:35,1303066355.0,xom,67.084824,5.29,113.658661,8.76,417960000000.0,425150000000.0,13.55,9.3,0.94,1.21,2.83,1.24,7.6,8.89,12.01,9.6,23.43,342600000000.0,70.13,16.0,149470000000.0,55900000000.0,30460000000.0,6.22,52.9,7830000000.0,1.58,15010000000.0,9.83,0.94,29.49,48410000000.0,16920000000.000002,0.43,83.8,75.58,20710400.0,4960000000.0,4950000000.0,0.09,49.3,25620000.0,1.3,N/A,27760000.0
2010-12-21 01:21:50,1292865710.0,xom,58.397511,17.01,108.68576000000002,1.1,364170000000.0,368340000000.0,12.79,11.18,1.02,1.1,2.51,1.12,7.14,8.27,11.49,8.95,21.61,329810000000.0,68.48,16.1,124750000000.0,51580000000.0,27260000000.0,5.65,55.4,12260000000.0,2.43,18290000000.0,12.61,1.01,28.76,43860000000.0,13790000000.0,0.4,70.55,63.61,21569100.0,5040000000.0,5030000000.0,0.08,48.9,34190000.0,1.5,0.7,38740000.0
2011-02-21 22:29:23,1298298563.0,xom,68.215019,4.9,116.608154,3.57,420730000000.0,423670000000.0,13.59,10.43,1.06,1.18,2.92,1.2,6.33,8.59,14.93,N/A,23.61,354670000000.0,72.66,22.1,124750000000.0,66950000000.0,30460000000.0,6.22,52.9,12260000000.0,2.46,18290000000.0,12.15,N/A,28.76,N/A,N/A,0.41,79.53,69.17,20530000.0,4980000000.0,4970000000.0,0.08,48.9,32049999.999999996,1.5,0.7,38140000.0
