Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,CAT,0,0,0,0,86480000000.0,119590000000.0,28.11,11.29,0.5,1.69,5.81,2.34,11.49,6.12,14.84,6.03,21.6,51180000000.0,85.89,23.7,12040000000.0,10410000000.0,3130000000.0,5.18,112.8,7790000000.0,13.1,36170000000.0,242.08,1.37,25.03,4860000000.0,2060000000.0,1.49,146.97,145.95,4460000.0,594320000.0,593250000.0,0.17,68.52,7420000.0,1.81,1.35,11920000.0
0,0,XLNX,0,0,0,0,19360000000.0,18080000000.0,35.82,23.27,1.65,7.39,8.18,6.9,19.46,20.8,31.49,10.17,22.45,2620000000.0,10.45,13.5,1780000000.0,929320000.0,545170000.0,2.14,20.9,3360000000.0,13.3,1740000000.0,75.18,4.38,9.35,805290000.0,501840000.0,0.96,77.63,71.16,2260000.0,252910000.0,252350000.0,0.21,90.3,5000000.0,2.44,2.23,4480000.0
0,0,BIG,0,0,0,0,1730000000.0,2040000000.0,11.01,8.98,1.43,0.33,2.84,0.39,5.64,3.14,4.84,9.28,27.65,5250000000.0,125.71,0.2,2140000000.0000002,361120000.0,164600000.0,3.9,-17.0,58460000.0,1.46,422910000.0,69.82,1.69,15.15,260970000.00000003,-39270000.0,1.59,43.6,42.98,1300000.0,40340000.0,39610000.0,1.1,119.49,9950000.0,5.64,30.23,9590000.0
0,0,SYY,0,0,0,0,37160000000.0,45300000000.0,26.43,18.44,1.64,0.63,14.82,0.77,13.9,2.44,4.25,8.7,57.13,58730000000.0,112.31,6.2,11090000000.0,3260000000.0,1430000000.0,2.7,47.1,552320000.0,1.06,8380000000.000001,329.21,1.22,4.82,2160000000.0,1460000000.0,0.77,73.78,67.92,2790000.0,520690000.00000006,480800000.0,0.26,82.64,13960000.0,4.34,2.93,15500000.0
0,0,WPO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SIAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PBI,0,0,0,0,1280000000.0,4160000000.0,5.16,5.4,1.52,0.34,6.52,1.09,6.43,6.52,11.75,4.57,225.92,3820000000.0,20.45,17.9,1830000000.0,646230000.0,254450000.0,1.32,-1.4,745570000.0,3.96,3570000000.0,1823.63,1.23,1.04,486200000.0,19430000.0,1.38,7.3803,8.8368,2280000.0,188020000.0,186680000.0,0.58,76.46,15070000.0,5.78,9.31,13400000.0
0,0,GAS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TIF,0,0,0,0,13850000000.0,15110000000.0,31.36,20.73,2.27,3.13,4.53,3.42,14.1,10.16,19.36,10.24,14.42,4420000000.0,35.61,12.1,2600000000.0,1070000000.0000001,449200000.0,3.61,25.8,814100000.0,6.65,971700000.0,31.64,6.05,24.97,736400000.0,414740000.0,1.43,125.87,121.73,1650000.0,122410000.0,109200000.0,0.92,91.4,3650000.0,1.61,2.96,3890000.0
0,0,GME,0,0,0,0,1540000000.0,2040000000.0,,5.36,0.33,0.17,0.73,0.22,3.38,-0.48,5.07,6.47,-1.96,9070000000.0,89.2,-2.4,3040000000.0,603000000.0,-43200000.0,-0.43,,279600000.0,2.74,819200000.0,38.93,1.45,20.65,316700000.0,203890000.0,1.45,15.62,14.5,3250000.0,101950000.0,99720000.0,2.52,111.86,33049999.999999996,6.51,38.73,39490000.0
0,0,PG,0,0,0,0,205200000000.0,225380000000.0,22.46,17.54,3.01,3.07,4.01,3.37,12.8,14.59,22.12,7.74,18.15,66830000000.0,26.42,2.6,33380000000.000004,17610000000.0,9480000000.0,3.67,-14.6,11850000000.0,4.76,31290000000.0,59.16,0.83,20.55,14870000000.0,9480000000.0,0.32,83.3,78.7,7110000.0,2490000000.0,2450000000.0,0.07,61.02,20570000.0,3.13,0.84,21760000.0
0,0,ABT,0,0,0,0,122800000000.0,143410000000.0,134.1,21.61,2.08,4.15,4.02,4.85,20.97,3.13,11.97,3.17,2.63,29580000000.0,16.89,17.0,15970000000.0,6840000000.0,812000000.0,0.522,159.0,3260000000.0,1.86,20900000000.0,67.91,1.58,17.43,6000000000.0,5040000000.0,1.62,68.87,63.5,5200000.0,1750000000.0,1740000000.0,0.72,74.53,12780000.0,2.85,0.75,11650000.0
0,0,LEN,0,0,0,0,14470000000.0,25290000000.0,11.88,6.68,0.33,0.81,1.08,1.41,14.17,6.76,9.49,,,17900000000.0,62.6,73.9,2640000000.0,1780000000.0,1200000000.0,3.77,81.9,990860000.0,3.03,11300000000.0,82.49,,41.25,,,1.34,50.01,52.86,3660000.0,291730000.0,300070000.0,1.77,98.08,13560000.0,5.17,4.81,14250000.0
0,0,BLK,0,0,0,0,69680000000.0,72730000000.0,13.07,14.27,1.19,5.22,2.17,5.45,12.24,40.59,42.86,1.73,17.36,13350000000.0,82.75,11.4,6840000000.0,5940000000.0,5420000000.0,33.162,25.6,8710000000.0,54.17,4990000000.0,15.19,1.35,199.84,3940000000.0,4280000000.0000005,1.6,475.789,506.465,159810000.0,159810000.0,122910000.0,3.74,85.08,1.48,1.48,0.67,1010000.0
0,0,IVZ,0,0,0,0,8840000000.0,16270000000.0,7.54,7.6,1.42,1.63,1.0,3.0,10.54,21.64,26.05,2.91,13.43,5430000000.0,13.2,8.5,1880000000.0,1540000000.0,1170000000.0,2.86,2.3,1860000000.0,4.53,7970000000.0,84.49,12.53,21.46,1380000000.0,-508220000.0,1.6,23.78,26.83,4310000.0,410850000.0,404440000.0,1.5,86.09,12540000.0,3.34,3.5,10780000.0
0,0,WY,0,0,0,0,22500000000.0,28910000000.0,22.84,19.53,3.96,2.95,2.42,3.79,13.32,12.94,21.92,5.64,10.75,7630000000.0,10.09,14.2,1900000000.0,2170000000.0,987000000.0,1.3,1220.8,901000000.0,1.19,6430000000.0,69.33,2.18,12.25,1410000000.0,1300000000.0,1.6,33.49,35.39,3560000.0,757680000.0,749070000.0,0.22,79.03,11310000.0,3.92,1.5,13700000.0
0,0,RAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,INTC,0,0,0,0,211170000000.0,232770000000.0,16.52,10.75,1.11,3.19,3.01,3.52,8.03,20.07,30.89,10.31,19.17,66230000000.00001,14.17,14.9,39120000000.0,28970000000.0,13290000000.0,2.773,78.3,12230000000.0,2.65,28140000000.0,40.18,1.57,15.19,27200000000.0,6630000000.0,1.08,46.9594,50.7367,23970000.0,4610000000.0,4610000000.0,0.04,68.59,71520000.0,3.28,1.53,80130000.0
0,0,KEY,0,0,0,0,21440000000.0,36590000000.0,15.62,10.67,1.24,3.52,1.53,6.01,,23.96,39.49,1.06,9.58,6090000000.0,5.76,1.0,6030000000.0,,1400000000.0,1.3,17.0,2370000000.0,2.25,16579999999.999998,,,13.29,2810000000.0,,0.87,20.66,20.33,9700000.0,1050000000.0,1050000000.0,0.34,81.0,9500000.0,1.06,1.02,12320000.0
0,0,CMI,0,0,0,0,24240000000.0,26450000000.0,23.54,9.83,0.91,1.08,3.32,1.18,9.75,4.67,9.38,7.49,12.83,22460000000.0,136.08,20.8,5090000000.0,2710000000.0,1050000000.0,6.32,28.5,1530000000.0,9.41,2460000000.0,30.05,1.61,44.83,1920000000.0,694750000.0,0.8,145.68,145.98,1360000.0,162810000.0,162320000.0,0.27,83.11,3850000.0,2.91,2.34,7670000.0
0,0,COP,0,0,0,0,88910000000.0,100250000000.0,20.2,13.81,0.16,2.7,2.86,3.04,8.02,13.73,19.15,5.37,14.87,32979999999.999996,27.73,26.0,12230000000.0,12510000000.0,4530000000.0,3.79,,6010000000.0,5.17,14970000000.0,47.96,1.75,26.71,9280000000.0,6600000000.0,1.55,74.73,69.52,5450000.0,1160000000.0,1160000000.0,0.09,73.5,11230000.0,2.36,0.96,12600000.0
0,0,FISV,0,0,0,0,31790000000.0,37100000000.0,22.91,22.3,2.14,5.5,11.19,6.42,20.06,25.14,26.52,9.62,54.87,5780000000.0,13.94,2.5,2670000000.0,1850000000.0,1440000000.0,3.43,13.6,348000000.0,0.86,4810000000.0,168.63,1.09,7.02,1470000000.0,994000000.0,0.92,80.52,75.68,1650000.0,404930000.0,403920000.0,0.31,90.79,5010000.0,3.09,1.62,5100000.0
0,0,PXD,0,0,0,0,31080000000.0,32350000000.0,35.39,16.42,0.29,4.0,2.71,4.16,16.82,11.39,5.67,1.63,8.0,7780000000.0,45.74,113.2,2680000000.0,1920000000.0,880000000.0,5.15,-71.7,1180000000.0,6.94,2280000000.0,19.9,1.09,67.38,2700000000.0,-373880000.0,1.28,174.17,184.67,1380000.0,170400000.0,168870000.0,0.83,91.36,3810000.0,2.6,2.25,4220000.0
0,0,SYMC,0,0,0,0,12540000000.0,15210000000.0,11.01,11.59,1.28,2.6,2.12,3.15,12.33,25.52,10.75,2.02,25.64,4830000000.0,7.79,-1.6,3810000000.0,1230000000.0,1190000000.0,1.83,,2320000000.0,3.73,5030000000.0,84.94,1.16,9.49,1070000000.0000001,947370000.0,0.34,20.3269,22.2187,8340000.0,621540000.0,617270000.0,1.01,98.66,17640000.0,2.44,,13990000.0
0,0,DLX,0,0,0,0,2610000000.0,3280000000.0,11.19,9.27,1.26,1.32,2.43,1.66,6.78,12.02,19.95,11.02,23.42,1970000000.0,41.25,0.6,1220000000.0,483740000.0,235870000.0,4.9,1.1,68590000.0,1.44,766800000.0,71.32,1.16,22.58,333790000.0,300370000.0,0.58,57.4,64.95,47620000.0,47620000.0,47120000.0,1.2,96.31,3850000.0,13.72,9.16,3620000.0
0,0,HOG,0,0,0,0,6890000000.0,13840000000.0,14.3,11.64,1.14,1.22,3.22,2.45,13.12,8.76,14.65,4.91,23.46,5640000000.0,33.53,-2.9,1920000000.0,1050000000.0,493620000.0,2.92,-6.4,627780000.0,3.77,7140000000.0,330.38,1.36,12.98,1110000000.0,463460000.0,0.7,44.11,42.84,1980000.0,164950000.0,166110000.0,0.56,88.92,13440000.0,7.82,10.35,15970000.0
0,0,PCAR,0,0,0,0,22730000000.0,29620000000.0,11.08,10.54,2.41,1.03,2.59,1.35,9.72,9.39,11.51,6.84,25.35,21970000000.0,62.41,23.4,2860000000.0,3050000000.0,2060000000.0,5.85,50.0,3440000000.0,9.83,9240000000.0,105.2,4.45,25.03,2730000000.0,-140710000.0,0.87,69.19,65.65,1900000.0,350540000.0,344280000.0,2.15,64.22,8570000.0,4.51,2.49,8980000.0
0,0,IGT,0,0,0,0,3600000000.0,11870000000.0,,10.14,0.53,0.72,1.33,2.39,7.98,-13.37,15.71,3.42,-17.48,4980000000.0,24.43,-1.4,1810000000.0,1490000000.0,-665530000.0,-3.267,,613780000.0,3.01,8140000000.000001,299.82,1.01,13.31,482150000.0,794540000.0,1.16,19.758,23.998,3130000.0,204200000.0,98830000.0,51.47,49.3,10160000.0,3.32,10.49,8270000.0
0,0,HSY,0,0,0,0,21950000000.0,26000000000.0,21.58,18.6,2.05,2.85,20.9,3.38,13.53,13.4,21.41,16.11,106.48,7700000000.0,36.51,5.3,3450000000.0,1920000000.0,1030000000.0,4.86,11.5,467350000.0,2.23,4600000000.0,432.5,0.94,5.02,1520000000.0,811970000.0,0.05,102.57,96.47,1080000.0,209310000.0,139560000.0,0.41,76.78,5760000.0,5.26,3.87,6230000.0
0,0,BF-B,0,0,0,0,23150000000.0,26180000000.0,31.62,25.84,3.02,7.04,16.9,7.96,23.34,22.45,32.06,13.42,53.01,3290000000.0,6.85,5.9,2200000000.0,1120000000.0,739000000.0,1.52,12.4,211000000.0,0.44,2490000000.0,181.73,3.02,2.84,653000000.0,541120000.0,0.64,51.11,53.2,1500000.0,312100000.0,250360000.0,,,8700000.0,6.96,,8560000.0
0,0,XRX,0,0,0,0,6640000000.0,10990000000.0,60.23,7.37,4.06,0.65,1.23,1.08,7.96,1.22,9.21,3.7,2.29,10190000000.0,40.01,-2.2,4059999999.9999995,1380000000.0,101000000.0,0.43,-32.5,1260000000.0,4.95,5230000000.0,93.03,1.85,21.08,167000000.0,578370000.0,1.22,27.4,27.38,2500000.0,255100000.0,221840000.0,3.59,86.62,8250000.0,3.14,3.45,7210000.0
0,0,DKS,0,0,0,0,3420000000.0,3400000000.0,10.47,10.28,2.97,0.39,1.71,0.39,4.62,3.82,5.61,7.06,17.25,8700000000.0,84.96,1.0,2490000000.0,736900000.0,332350000.0,3.23,6.2,124270000.0,1.23,171060000.0,8.86,1.53,19.75,817710000.0,274200000.0,0.14,36.62,34.82,2830000.0,76530000.0,73690000.0,3.53,99.75,16190000.000000002,3.97,20.97,11940000.0
0,0,FB,0,0,0,0,448010000000.0,412060000000.0,24.01,18.65,0.99,9.24,5.65,8.5,15.04,39.32,49.05,18.12,26.14,48500000000.0,16.7,41.9,35200000000.0,27400000000.0,19060000000.0,6.46,31.1,42310000000.0,14.65,121000000.0,0.15,10.67,27.46,27960000000.0,11330000000.0,0.7,166.16,179.06,27560000.0,2410000000.0,2390000000.0,1.28,74.58,28460000.0,1.23,1.19,27710000.0
0,0,GPC,0,0,0,0,14420000000.0,17430000000.0,21.55,16.62,1.38,0.81,4.11,0.98,13.41,3.78,6.17,6.22,19.53,17710000000.0,120.73,17.6,4910000000.0,1300000000.0,670170000.0,4.56,19.5,355140000.0,2.42,3180000000.0,89.18,1.33,23.93,924830000.0,370910000.0,1.29,100.1,94.65,146750000.0,146750000.0,143790000.0,2.83,80.01,3510000.0,6.95,3.08,3710000.0
0,0,DPS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,KR,0,0,0,0,22460000000.0,37320000000.0,6.46,12.57,2.28,0.18,3.04,0.3,7.4,3.05,2.04,4.3,55.78,124180000000.0,145.75,1.0,27000000000.0,5040000000.0,3750000000.0,4.36,43.9,361000000.0,0.45,14530000000.0,198.04,0.73,9.25,3350000000.0,1290000000.0,0.97,30.2,27.4,9200000.0,797420000.0,791070000.0,0.72,82.56,31320000.0,3.05,3.69,41570000.0
0,0,CHRW,0,0,0,0,12970000000.0,14570000000.0,23.05,18.87,1.62,0.81,8.55,0.91,16.07,3.6,5.17,12.24,40.15,15950000000.0,114.0,15.3,1190000000.0,906880000.0,573200000.0,4.06,43.3,310580000.0,2.24,1410000000.0,92.68,1.81,10.94,542460000.0,410910000.0,0.49,97.24,91.84,138540000.0,138540000.0,137980000.0,0.42,87.78,9520000.0,11.17,7.77,9760000.0
0,0,JCP,0,0,0,0,561920000.0,4540000000.0,,-3.25,0.07,0.05,0.46,0.37,5.74,-0.49,1.89,1.75,-5.06,12150000000.0,38.78,-7.8,,792000000.0,-60000000.0,-0.191,,183000000.0,0.58,4219999999.9999995,346.79,1.63,3.86,263000000.0,-48750000.0,0.54,1.783,2.446,14000000.0,314800000.0,285850000.0,2.07,74.53,129970000.0,7.71,47.84,131240000.00000001
0,0,GD,0,0,0,0,59120000000.0,73520000000.0,20.19,16.28,1.5,1.81,4.93,2.26,15.62,9.16,12.77,6.42,26.02,32580000000.0,109.72,19.7,6190000000.0,4710000000.0,2980000000.0,9.886,4.9,1860000000.0,6.29,14280000000.0,119.04,1.2,40.5,3130000000.0,1100000000.0,0.81,199.4289,201.1199,1230000.0,296280000.0,285870000.0,5.81,86.07,2430000.0,2.62,0.98,2780000.0
0,0,SPLS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HRS,0,0,0,0,19050000000.0,23160000000.0,27.41,17.9,1.26,3.08,5.77,3.75,16.18,11.61,18.96,7.35,23.07,6180000000.0,52.12,8.0,2250000000.0,1430000000.0,719000000.0,5.91,65.6,288000000.0,2.45,3790000000.0,114.09,1.24,28.09,751000000.0,568250000.0,0.83,164.71,157.64,117510000.0,117510000.0,116840000.0,0.34,86.8,1410000.0,2.3,1.58,1590000.0
0,0,PCLN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SNTS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RHT,0,0,0,0,21230000000.0,21180000000.0,78.33,30.07,2.17,6.73,16.4,6.71,35.21,9.08,15.73,6.57,21.3,3160000000.0,17.83,13.7,2490000000.0,601520000.0,286440000.0,1.53,-10.3,1770000000.0,10.01,516530000.0,40.05,1.23,7.3,1000000000.0,707230000.0,1.22,139.88,150.99,1970000.0,177370000.0,175750000.0,0.52,97.35,6780000.0,4.5,4.96,6370000.0
0,0,ANN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PEP,0,0,0,0,153610000000.0,171640000000.0,31.4,18.17,2.75,2.38,14.94,2.65,13.5,7.66,16.29,8.66,41.99,64660000000.0,45.62,1.5,34740000000.0,12710000000.0,4950000000.0,3.47,16.5,13900000000.0,9.85,35120000000.0,338.02,1.31,7.28,8640000000.0,5980000000.0,0.67,111.96,108.22,5060000.0,1410000000.0,1410000000.0,0.21,72.71,7530000.0,1.93,0.53,11180000.0
0,0,ED,0,0,0,0,24510000000.0,41210000000.0,15.54,17.9,5.86,2.0,1.57,3.37,10.58,12.9,20.56,3.2,10.47,12230000000.0,39.49,2.4,6110000000.0,3900000000.0,1580000000.0,5.07,7.4,866000000.0,2.78,17910000000.0,114.4,0.63,50.31,2830000000.0,-1080000000.0,-0.09,78.52,77.56,1690000.0,311100000.0,310750000.0,0.17,61.05,13790000.0,8.9,4.45,14430000.0
0,0,JCI,0,0,0,0,31940000000.0,46520000000.0,14.23,11.4,1.43,1.02,1.54,1.49,9.49,7.27,12.16,4.73,11.6,31170000000.0,33.62,5.7,9340000000.0,4900000000.0,2270000000.0,2.43,30.3,283000000.0,0.31,11960000000.0,54.25,1.1,22.46,2580000000.0,4210000000.0,1.23,37.37,35.77,4760000.0,924920000.0,922360000.0,0.24,96.61,27270000.0,5.06,2.95,27800000.0
0,0,HUM,0,0,0,0,46150000000.0,33350000000.0,34.63,19.5,1.53,0.84,4.52,0.61,9.71,2.48,5.85,6.05,12.92,55010000000.0,392.07,5.4,10270000000.0,3440000000.0,1370000000.0,9.67,-70.3,17520000000.0,127.15,5250000000.0,51.37,1.43,74.12,3510000000.0,2970000000.0,0.76,333.79,308.85,137760000.0,137760000.0,137370000.0,0.29,89.46,2009999.9999999998,4.8,1.46,1890000.0
0,0,IR,0,0,0,0,24400000000.0,28700000000.0,18.09,15.94,1.42,1.62,3.59,1.91,13.11,9.28,12.32,6.4,21.27,15030000000.0,60.03,11.5,4430000000.0,2190000000.0,1440000000.0,5.5,25.0,969500000.0,3.95,4340000000.0,63.58,1.3,27.67,1500000000.0,1120000000.0,1.48,102.29,93.06,1430000.0,245310000.0,244520000.0,0.4,84.36,2160000.0,1.55,0.87,2470000.0
0,0,CME,0,0,0,0,61790000000.0,64120000000.00001,14.01,25.51,1.88,15.61,2.66,16.19,23.67,111.45,63.25,2.12,20.1,3960000000.0,11.67,14.6,3640000000.0,2710000000.0,4410000000.0,12.951,36.1,1180000000.0,3.46,3420000000.0,14.79,1.08,68.11,2400000000.0,124710000.0,0.56,173.451,166.298,1300000.0,340610000.0,334880000.0,0.79,88.59,7330000.0,5.64,2.16,7850000.0
0,0,WU,0,0,0,0,8060000000.000001,10520000000.0,,9.33,2.35,1.43,,1.86,7.81,-8.05,19.2,7.31,-432.68,5640000000.0,12.27,2.3,2200000000.0,1350000000.0,-454100000.0,-0.99,30.7,941300000.0,2.11,3330000000.0,,0.2,-1.01,1060000000.0,1870000000.0,0.66,18.81,19.59,4680000.0,447250000.0,445760000.0,0.3,108.64,36960000.0,8.66,10.58,36180000.0
0,0,DIS,0,0,0,0,171260000000.0,195170000000.0,14.54,15.86,1.5,2.96,3.8,3.37,11.2,20.76,25.04,9.46,25.73,57910000000.0,38.32,7.0,24950000000.0,17420000000.0,12020000000.0,7.92,23.2,4330000000.0,2.91,23670000000.0,46.23,0.88,30.73,14010000000.0,7700000000.0,1.09,112.6,107.03,7010000.0,1490000000.0,1490000000.0,4.47,65.14,26630000.0,5.51,1.77,29280000.0
0,0,KMB,0,0,0,0,39830000000.0,46740000000.0,23.34,16.39,2.77,2.15,,2.53,11.66,9.35,17.69,13.81,693.91,18510000000.0,52.78,0.6,6550000000.0,4010000000.0,1730000000.0,4.91,-14.3,484000000.0,1.39,7550000000.0,4240.45,0.76,-0.16,3000000000.0,1970000000.0,0.57,115.07,108.27,2160000.0,347660000.0,346380000.0,0.37,77.68,11890000.0,5.92,3.41,15170000.0
0,0,MS,0,0,0,0,79220000000.0,-160920000000.0,11.56,8.83,0.57,1.96,1.13,-3.98,,18.64,34.77,0.89,9.5,40380000000.0,23.12,11.6,34060000000.000004,,7000000000.0,3.93,38.7,544750000000.0,312.21,292350000000.0,363.14,1.79,40.35,9570000000.0,,1.41,48.13,50.45,8740000.0,1740000000.0,1230000000.0,24.53,61.74,11040000.0,1.44,0.93,11620000.0
0,0,L,0,0,0,0,15820000000.0,24640000000.0,14.28,12.37,1.28,1.11,0.84,1.73,8.26,8.15,14.79,1.65,5.97,14250000000.0,43.2,6.9,6390000000.0,2980000000.0,1160000000.0,3.51,-0.4,5550000000.0,17.57,11470000000.0,52.48,0.51,59.72,3510000000.0,1150000000.0,0.4,50.39,50.21,1170000.0,315980000.0,275570000.0,51.59,26.09,6490000.0,6.53,2.28,6200000.0
0,0,EMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ECL,0,0,0,0,44130000000.0,52750000000.0,28.75,25.33,2.11,3.07,5.62,3.67,17.45,10.84,14.62,6.65,21.09,14380000000.0,49.77,6.6,6480000000.0,3020000000.0,1560000000.0,5.31,19.2,54200000.0,0.19,7220000000.0,91.26,1.27,27.17,2020000000.0,1190000000.0,0.91,154.34,146.46,288900000.0,288900000.0,256740000.0,0.49,88.78,5480000.0,7.24,2.15,5120000.0
0,0,AFL,0,0,0,0,36120000000.0,40880000000.0,7.63,11.34,1.46,1.63,1.52,1.85,8.87,21.92,20.6,2.05,21.41,22130000000.0,28.32,3.0,7180000000.0,4610000000.0,4850000000.0,6.164,16.7,3850000000.0,5.01,9030000000.0,37.93,0.38,30.94,5770000000.0,699630000.0,0.73,46.978,45.374,2730000.0,767800000.0,758370000.0,2.17,70.47,11350000.0,4.6,1.48,11240000.0
0,0,CI,0,0,0,0,52260000000.0,53300000000.0,20.94,14.12,1.07,1.2,3.54,1.22,10.73,5.84,10.85,4.73,17.38,43570000000.0,178.14,10.1,13750000000.0,4970000000.0,2550000000.0,10.26,-0.9,3850000000.0,15.84,5300000000.0,35.88,0.83,60.62,4830000000.0,4290000000.0,0.79,196.86,180.56,2690000.0,243360000.0,242280000.0,2.48,91.97,11980000.0,5.06,4.95,8640000.0
0,0,SIRI,0,0,0,0,27050000000.0,33900000000.0,33.94,22.07,1.18,4.84,,6.06,16.73,14.68,30.96,13.0,,5590000000.0,1.23,6.3,2870000000.0,2029999999.9999998,820520000.0,0.18,44.7,63520000.0,0.01,6450000000.0,,0.16,-0.31,2060000000.0,1290000000.0,1.3,6.777,6.806,18180000.0,4450000000.0,1150000000.0,71.31,19.15,192700000.0,15.27,15.0,192890000.0
0,0,WFM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ECYT,0,0,0,0,1210000000.0,948520000.0,,-21.06,,16119.66,6.31,12593.23,-26.86,0.0,-48026.98,-15.37,-36.9,0.0,0.0,15.7,-23550000.0,-35320000.0,-52000000.0,-0.965,,166790000.0,2.38,,,28.31,2.37,-32630000.000000004,-29700000.0,-0.16,17.979,14.439,1280000.0,81210000.0,49530000.0,5.15,85.44,6430000.0,3.37,10.74,6650000.0
0,0,AMD,0,0,0,0,25060000000.0,27070000000.0,88.96,38.37,105.55,3.91,28.5,4.23,43.11,4.92,7.29,7.81,48.61,6400000000.0,6.63,52.6,1820000000.0,628000000.0,315000000.0,0.289,,983000000.0,1.01,1390000000.0,158.48,1.66,0.9,318000000.0,150380000.0,4.06,28.4757,17.9225,112360000.0,974870000.0,966080000.0,0.52,72.29,151900000.0,1.03,20.84,146330000.0
0,0,NTAP,0,0,0,0,19910000000.0,18270000000.0,91.75,15.74,1.14,3.28,10.39,3.01,15.24,3.76,17.15,7.03,9.72,6060000000.0,22.8,11.6,3700000000.0,1200000000.0,228000000.0,0.84,116.0,4820000000.0,18.58,1740000000.0,90.64,2.06,7.39,1550000000.0,847630000.0,1.96,84.7011,76.3421,2420000.0,259269999.99999997,258970000.00000003,0.15,98.4,10540000.0,4.03,5.89,10770000.0
0,0,MAR,0,0,0,0,41130000000.0,50770000000.0,28.63,18.44,1.18,7.82,14.55,9.65,17.79,28.88,46.51,6.41,39.27,5260000000.0,14.53,6.0,3700000000.0,2850000000.0,1520000000.0,4.14,24.7,366000000.0,1.05,8990000000.0,316.47,0.48,8.15,2380000000.0,1430000000.0,1.35,126.89,131.49,2160000.0,346990000.0,270340000.0,8.82,19.83,8130000.000000001,3.63,2.66,6810000.0
0,0,MCK,0,0,0,0,27680000000.0,36130000000.0,,9.66,1.82,0.13,2.94,0.17,9.19,-0.18,1.41,3.02,-1.27,209910000000.0,1020.23,3.0,11180000000.0,3930000000.0,-384000000.0,-1.85,,2200000000.0,11.01,9880000000.0,89.23,1.0,47.09,2540000000.0,1360000000.0,1.35,131.0,138.18,1580000.0,199770000.0,199260000.0,0.29,91.39,4580000.0,2.82,2.54,7500000.0
0,0,SYK,0,0,0,0,65050000000.0,70390000000.0,61.42,21.88,2.43,4.99,6.88,5.4,19.75,8.28,22.01,8.37,11.08,13040000000.0,34.86,10.3,8250000000.0,3560000000.0,1080000000.0,2.83,15.6,1920000000.0,5.13,7200000000.0,76.13,1.83,25.3,1700000000.0,1030000000.0,0.26,172.57,169.47,1170000.0,373990000.0,328540000.0,7.9,77.04,3900000.0,3.72,1.14,3360000.0
0,0,GTN,0,0,0,0,1510000000.0,2860000000.0,5.86,14.37,0.89,1.62,1.47,3.08,9.0,25.99,25.93,4.8,30.1,929190000.0,11.42,10.4,325610000.0,318150000.0,241540000.0,2.94,-42.3,510580000.0,5.82,1840000000.0,177.76,4.68,11.77,218320000.0,350090000.0,2.01,17.17,14.3,81440000.0,81440000.0,72710000.0,4.7,96.46,5800000.0,10.62,7.19,5670000.0
0,0,AES,0,0,0,0,10000000000.0,29700000000.0,,11.53,1.42,0.94,3.02,2.8,8.58,-2.04,22.26,4.28,10.38,10610000000.0,16.07,-2.9,2460000000.0,3460000000.0,245000000.0,-0.327,447.2,2000000000.0,3.02,19590000000.0,342.68,1.32,5.0,2440000000.0,-172120000.0,1.07,13.83,12.92,6700000.0,661680000.0,659640000.0,0.58,100.46,14320000.0,2.33,2.45,12960000.0
